casjobsID,objid,ra,dec,e_bv,mag_nuv,magerr_nuv,mag_fuv,magerr_fuv
-1016868081,6375454549151320872,273.730394291062,1.22138741785972,0.76771879196167,19.3010082244873,0.0798420980572701,21.6402397155762,0.570633471012115
-1016868080,6375454549151320869,273.885379100576,1.22733541723947,0.741488575935364,21.7437705993652,0.338531494140625,25.6332588195801,13.1130514144897
-1016868079,6375454549151320864,273.868140467744,1.20220405369781,0.731534779071808,22.1452980041504,0.360631942749023,23.5598125457764,1.59756410121918
-1016868078,6375454549151320861,273.871500978575,1.19402935115476,0.731534779071808,21.0290603637695,0.232847049832344,99,99
-1016868077,6375454549151320803,273.741057356833,1.22521650522185,0.769395291805267,20.4583377838135,0.157452613115311,99,99
-1016868076,6375454549151320800,273.831636165003,1.20374375120561,0.748669505119324,20.437032699585,0.170502558350563,99,99
-1016868075,6375454549151320799,273.765075591417,1.19738140722423,0.764801442623138,21.0051517486572,0.223717823624611,99,99
-1016868073,6375454549151320717,273.81939173812,1.26452291322307,0.754770576953888,21.8733406066895,0.361160099506378,22.1216278076172,0.661158084869385
-1016868071,6375454549151320647,273.742328896763,1.14830014836959,0.77291864156723,16.9894828796387,0.025107067078352,23.5234909057617,3.50712609291077
-1016868070,6375454549151320646,273.894087647045,1.13320828026863,0.756430506706238,19.8571071624756,0.108137428760529,21.6572742462158,0.545962810516357
-1016868068,6375454549151320638,273.720345346869,1.13088742989027,0.764399468898773,20.6766166687012,0.177932992577553,99,99
-1016868067,6375454549151320630,273.886595409811,1.12646252977855,0.756430506706238,21.0902118682861,0.224863767623901,99,99
-1016868066,6375454549151320623,273.650149382216,1.12057982016589,0.76204925775528,21.9142456054688,0.358407407999039,99,99
-1016868065,6375454549153417739,273.883454326385,1.1665778764673,0.738474667072296,14.3171911239624,0.0072160973213613,18.9061450958252,0.132869496941566
-1016868063,6375454549151320577,273.742327595739,1.1067890383254,0.772044122219086,20.1319446563721,0.126177921891212,22.767936706543,1.27293646335602
-1016868061,6375454549151320524,273.817679768623,1.08249495341423,0.780886113643646,21.1931457519531,0.317967116832733,23.4036846160889,2.85983538627625
-1016868060,6375454549151320518,273.845440378714,1.07749623323777,0.784006714820862,22.143383026123,0.352865606546402,24.2506980895996,2.71334052085876
-1016868059,6375454549151320515,273.797416746231,1.07888103414433,0.780886113643646,21.672061920166,0.346309810876846,99,99
-1016868058,6375454549151320498,273.706135903599,1.0668312668245,0.760172367095947,21.7382049560547,0.333816975355148,23.3424816131592,1.75037324428558
-1016868057,6375454549151320497,273.677191338109,1.06869121131837,0.749503016471863,21.8097019195557,0.340755373239517,99,99
-1016868056,6375454549151320495,273.707881682614,1.07415365502061,0.760172367095947,19.7016468048096,0.0993751138448715,99,99
-1016868055,6375454549151320492,273.815572682948,1.06545259352051,0.78972601890564,21.6618957519531,0.327704668045044,25.3593502044678,10.5430746078491
-1016868051,6375454549151320450,274.043779633842,1.04390087164877,0.864894688129425,22.089017868042,0.353732943534851,99,99
-1016868050,6375454549151320437,273.712498068512,1.04476217840945,0.749503016471863,20.5508575439453,0.170940428972244,26.4059104919434,34.9045028686523
-1016868049,6375454549151320429,274.050666981754,1.03644661330964,0.864894688129425,21.9615631103516,0.344728738069534,99,99
-1016868047,6375454549151320422,273.762962929415,1.03251255899522,0.770735144615173,21.7165985107422,0.356196701526642,22.4624061584473,0.934596359729767
-1016868046,6375454549151320421,273.822019770184,1.03149124548318,0.778140485286713,21.3770980834961,0.360289722681046,99,99
-1016868045,6375454549151320416,273.710285986976,1.0329371206629,0.755761861801147,21.6774654388428,0.326784908771515,99,99
-1016868043,6375454549151320414,273.839302955359,1.03195288672457,0.811832189559937,21.0744209289551,0.256126195192337,22.1667938232422,0.852007150650024
-1016868042,6375454549151320391,273.823591577258,1.02196885739247,0.799789071083069,21.3100528717041,0.27547886967659,21.7492980957031,0.558721303939819
-1016868039,6375454549151320368,274.099939839368,1.0115476982463,0.924427211284637,22.166633605957,0.345362961292267,99,99
-1016868037,6375454549151320359,273.683653572333,1.0097857852993,0.757445931434631,21.8473606109619,0.358991086483002,99,99
-1016868036,6375454549151320340,274.000818092041,1.00160303643933,0.852567553520203,21.6389102935791,0.32434743642807,26.1222724914551,20.9460601806641
-1016868034,6375454549151320335,273.852549951821,1.00045795669599,0.799789071083069,21.5986022949219,0.356682777404785,24.5784606933594,6.27900218963623
-1016868030,6375454549151320281,273.766020635839,0.976152131522814,0.780134677886963,21.599458694458,0.296508818864822,24.3978595733643,3.98324060440063
-1016868029,6375454549151320277,273.775342538755,0.975927118983267,0.780134677886963,21.6620712280273,0.350879698991776,99,99
-1016868026,6375454549151320251,273.695955889144,0.977132202216031,0.789340436458588,18.4911365509033,0.0523903034627438,99,99
-1016868025,6375454549151320248,273.857112225791,0.977157833125694,0.82658439874649,19.6838798522949,0.100595973432064,99,99
