casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag
							--------	--------	------	------	------	------		------	------	------
-1016866690	6.37545E+18	273.3351155	0.146858155	0.635685444	20.76002502	99	-4.8	-6.3	14.891	13.844	13.473	13.099		11.763	11.292	11.159
-1016866687	6.37545E+18	273.0262855	0.13591761	0.55296284	21.27478218	24.7591362	-7.2	0.5	15.3	14.206	13.818	13.333		11.994	11.534	11.425
-1016866685	6.37545E+18	273.5042889	0.199757771	0.65541929	12.87487125	13.62829018	-1	-13.5	9.722	9.41	9.286	9.384		8.554	8.547	8.447
-1016866683	6.37545E+18	273.3628325	0.129120632	0.626024902	21.24004173	24.24949265	1.3	-0.9	16.151	15.221	      			13.16	12.771	12.702
-1016866682	6.37545E+18	273.4078294	0.130020106	0.620501876	21.24783325	21.71147537										
-1016866681	6.37545E+18	273.4342431	0.127459884	0.609321952	21.37070274	24.19065094	4.5	-2.6	15.481	14.487	14.048	13.684		12.327	11.974	11.824
-1016866678	6.37545E+18	273.393654	0.12462225	0.620501876	20.02496719	99	2.5	1	14.941	14.063	13.737	13.464		12.163	11.858	11.719
-1016866675	6.37545E+18	273.2959109	0.119413748	0.642423391	20.66500282	22.75902176	14.6	-3.6	14.254	13.243	12.898	12.628		11.386	10.977	10.812
-1016866674	6.37545E+18	273.4968276	0.137610012	0.621043205	17.40121651	23.06502533	-23.7	-39.8	13.87	12.322	      			10.322	10.013	9.922
-1016866673	6.37545E+18	273.2455052	0.117764692	0.632982135	20.35492325	99	-3.1	-1.8	15.684	14.938	14.739	14.564		13.462	13.285	13.168
-1016866672	6.37545E+18	273.6147868	0.133060488	0.694594741	17.68591118	21.26000214	-3.3	2.9	13.349	12.643	12.387	12.202		11.164	10.938	10.852
-1016866670	6.37545E+18	273.161688	0.123101626	0.631335497	17.56923294	99	2.1	2.4	12.612	11.829	11.577	11.416		10.276	9.984	9.885
-1016866669	6.37545E+18	273.640424	0.116051967	0.694594741	21.27776718	22.08823013										
-1016866668	6.37545E+18	272.8726478	0.119700874	0.620310366	20.16722298	99	8.6	5.3	12.7	11.233	10.673	10.003		8.388	7.766	7.571
-1016866667	6.37545E+18	273.5016178	0.113121381	0.621043205	21.1433773	99	1.6	-1.7	15.378	14.321	13.889	13.576		12.008	11.668	11.509
-1016866666	6.37545E+18	272.9014296	0.143666206	0.604109049	17.1479702	21.80359459	-19.8	12.8	12.748	11.983	11.734	11.415		10.353	10.034	9.939
-1016866665	6.37545E+18	273.644045	0.123442388	0.694594741	20.16857719	99										
-1016866663	6.37545E+18	273.4512721	0.110488823	0.609321952	21.26439095	24.98030281										
-1016866662	6.37545E+18	273.6464442	0.109292213	0.721864462	20.74359322	99										
-1016866661	6.37545E+18	273.5483081	0.108221686	0.643106759	21.15639687	99	3.8	-3.2	15.1	13.94	13.448	13.032		11.482	11.057	10.905
-1016866659	6.37545E+18	273.2657464	0.102429465	0.643125951	21.33843613	21.92019272								15.532	14.167	13.28
-1016866658	6.37545E+18	273.5207148	0.101080587	0.621060371	22.07934189	99										
-1016866656	6.37545E+18	273.4821569	0.101289754	0.617531538	21.7382946	99										
-1016866654	6.37545E+18	273.6419399	0.111691602	0.694594741	20.4536972	27.06912613										
-1016866653	6.37545E+18	273.1368632	0.098311515	0.611667573	21.94354439	99	13.8	-6.7	      	      	      			12.916	12.512	12.349
-1016866652	6.37545E+18	272.8891078	0.09627808	0.608181357	22.22886467	24.66835976										
-1016866651	6.37545E+18	273.5787613	0.095178798	0.643106759	22.00654411	99										
-1016866650	6.37545E+18	273.1767131	0.098793377	0.631335497	21.38902283	24.69129944	4.2	-6.2	      	      	      			12.856	12.44	12.253
-1016866649	6.37545E+18	272.9040002	0.095898522	0.608181357	21.14824677	99	-14.5	-2.3	15.236	14.171	13.793			12.006	11.538	11.438
-1016866647	6.37545E+18	273.5873218	0.090810915	0.665861011	21.74425507	22.61634064										
-1016866645	6.37545E+18	273.445191	0.089477	0.609321952	21.52791786	26.34759903	4.6	-7	15.471	14.334	13.925	13.495		12.007	11.637	11.497
-1016866644	6.37545E+18	273.3558071	0.088653662	0.629605055	22.02823448	99										
-1016866643	6.37545E+18	272.9344232	0.12018032	0.576965153	15.0973568	16.45531654	1.9	-5	11.754	11.314	11.243	11.132		10.311	10.256	10.18
-1016866642	6.37545E+18	273.6415284	0.086419789	0.695508301	21.00180626	22.31780815	4.3	-0.8	15.79	14.704	14.259	13.8		12.287	11.893	11.764
-1016866641	6.37545E+18	273.4642794	0.084545389	0.615724802	21.6044445	99										
-1016866639	6.37545E+18	273.5012797	0.137029592	0.621043205	16.12046814	21.16649437	7.2	-12.2	11.952	11.38	11.186	11.099		10.169	9.974	9.783
-1016866638	6.37545E+18	273.3937888	0.079265907	0.614162087	22.06629562	23.19027328										
-1016866636	6.37545E+18	273.1974017	0.081499069	0.658922911	21.09033203	99										
-1016866635	6.37545E+18	273.6314633	0.076594642	0.695508301	21.47725868	22.88625145	-3.9	-11.3	15.907	14.743	14.335	13.916		12.54	12.059	11.906
-1016866634	6.37545E+18	273.5586293	0.075650971	0.643692732	21.91764259	24.00496864										
-1016866633	6.37545E+18	273.5562663	0.083315733	0.621060371	19.20431137	99	-18.8	-32.8	13.64	12.781	12.534	12.318		11.541	11.154	11.058
-1016866632	6.37545E+18	272.9935609	0.085455913	0.576953769	20.75021172	99										
-1016866631	6.37545E+18	273.0116234	0.086504079	0.576953769	17.62089348	21.17910194	-2.4	-1.6	12.921	12.213	11.974	11.69		10.596	10.355	10.237
-1016866628	6.37545E+18	273.0508404	0.091299772	0.56592381	16.66732407	24.84037399	6.2	11.3	12.211	11.569	11.387	11.2		10.424	10.169	10.089
-1016866627	6.37545E+18	273.0185761	0.067276945	0.590108633	21.70428276	21.9189949										
-1016866623	6.37545E+18	273.0253019	0.062737687	0.590108633	22.00633621	23.47743225								16.292	15.846	15.54
-1016866621	6.37545E+18	272.9459941	0.066163036	0.588303268	20.69281197	21.38973236										
-1016866620	6.37545E+18	273.1124392	0.059557741	0.655993879	22.10543442	99	-11.9	9.7	14.848	13.416	12.852	12.218		10.533	9.909	9.699
-1016866619	6.37545E+18	272.9487666	0.060533569	0.588303268	21.16344643	20.91611862										
-1016866618	6.37545E+18	273.6404341	0.176077521	0.675321162	12.33218575	16.78141785	16.8	-30.4	9.052	8.611	      			6.703	6.502	6.467
-1016866617	6.37545E+18	273.1905984	0.077813212	0.658922911	16.569767	17.54692268	-3.2	3.6	12.606	12.045	11.911	11.857		10.751	10.637	10.532
-1016866616	6.37545E+18	273.474062	0.089204991	0.617531538	16.46453476	99	-22.5	-67.6	10.003	9.143	      			7.359	6.912	6.799
-1016866615	6.37545E+18	273.6350014	0.057231782	0.693581104	21.61670113	22.75247765								15.13	14.871	14.498
-1016866614	6.37545E+18	272.9421531	0.055782701	0.600382507	21.89814568	21.54808426										
-1016866613	6.37545E+18	273.1812189	0.053708285	0.66187948	21.72572708	99										
-1016866612	6.37545E+18	273.44168	0.049892938	0.615893126	21.90371132	99	3.1	2.1	16.075	15.069	14.641	14.341		12.809	12.463	12.285
-1016866610	6.37545E+18	272.9458849	0.05619257	0.600382507	21.1722908	22.42895508										
-1016866609	6.37545E+18	273.4083284	0.052073736	0.628877997	19.85943222	99	-1	9.8	14.102	13.232	12.944	12.778		11.563	11.196	11.107
-1016846200	6.37545E+18	274.0455308	1.987615342	0.569557369	20.53729439	27.89369774	6.1	12.3	15.242	14.24	13.93	13.668		12.257	11.853	11.759
-1016846199	6.37545E+18	274.2490563	1.991676743	0.682174504	20.79094887	23.65984535	-4.2	-2.1	15.57	14.52	14.124	13.777		12.29	11.959	11.836
-1016846198	6.37545E+18	274.1015508	1.996726536	0.599100947	21.26750565	99	-1.5	0.1	15.805	14.778	14.399	14.107		12.66	12.261	12.142
-1016846196	6.37545E+18	274.2810856	1.993210738	0.689650059	21.33658218	22.42066765	5	4.1	14.788	13.513	13.071	12.577		11.018	10.545	10.396
-1016846195	6.37545E+18	274.3005857	1.996375123	0.689650059	22.21524048	99	-4.6	-21	16.114	14.908	14.499	14.056		12.549	12.089	11.983
-1016846194	6.37545E+18	274.3203847	1.997533212	0.69747591	21.54223442	23.34136391	2.8	8.3	16.146	15.055	14.69	14.273		12.827	12.416	12.285
-1016846192	6.37545E+18	274.4198501	1.902247213	0.718363523	21.0186882	27.0771637	-0.2	1.8	15.818	14.776	14.432	14.02		12.595	12.201	12.094
-1016846191	6.37545E+18	274.0797156	1.946756692	0.588867307	15.88464642	17.98992348	-4.2	-6.2	11.747	11.159	11.042	10.931		9.92	9.742	9.667
-1016846190	6.37545E+18	274.1999161	1.898297992	0.683780789	21.57818031	99	4.1	5.9	14.969	13.843	13.455	13.028		11.606	11.179	11.045
-1016846189	6.37545E+18	274.0281759	1.89090853	0.601897955	21.9784584	22.15925217	2.4	-9.2	16.202	15.086	14.65	14.316		12.858	12.422	12.332
-1016846188	6.37545E+18	273.9887313	1.893497926	0.604409993	21.03123856	23.26004028	-1.4	-0.1	15.801	14.898	14.572	14.277		12.869	12.505	12.362
-1016846184	6.37545E+18	274.0380266	1.882790163	0.601897955	21.68539238	22.54229355	-3.9	-0.7	15.895	14.77	14.459	14.101		12.631	12.242	12.146
-1016846183	6.37545E+18	274.1500045	1.885268903	0.66298604	20.30026245	22.99786758	-62	-120.5	13.507	12.528	12.2	11.882		10.681	10.165	10.046
-1016846182	6.37545E+18	274.5024057	1.881128048	0.735535085	21.3413353	24.69817352	0.7	4	15.307	14.109	13.679	13.192		11.723	11.273	11.15
-1016846181	6.37545E+18	274.1760841	1.876511001	0.66298604	21.62491798	99	12.1	2.6	15.596	14.824	14.453			13.166	12.761	12.671
-1016846180	6.37545E+18	274.0757729	1.875278163	0.598540902	21.99563026	24.46804047										
-1016846179	6.37545E+18	274.1743592	1.873177118	0.66298604	21.33128357	24.14663887	2.5	-2.3	15.596	14.824	14.453			12.432	12.048	11.908
-1016846178	6.37545E+18	274.0429632	1.872622574	0.601897955	21.32856941	20.68864632										
-1016846177	6.37545E+18	274.1462927	1.872072607	0.634154499	19.91571808	99	1.3	7.4	14.71	13.679	13.303	12.943		11.475	11.126	10.989
-1016846175	6.37545E+18	274.0965827	1.867822907	0.623316288	22.26824951	23.95791054										
-1016846174	6.37545E+18	274.4945088	1.874445392	0.735535085	19.80526543	99	-4.7	-19.1	14.534	13.542	13.255	12.923		11.615	11.237	11.103
-1016846172	6.37545E+18	274.0413074	1.869478483	0.601897955	21.84513664	22.66296959										
-1016846170	6.37545E+18	273.9651172	1.860835456	0.614274859	21.80054474	99	1	-1.4	16.323	15.158	14.81	14.315		12.663	12.175	11.964
-1016846168	6.37545E+18	274.2445726	1.855511483	0.713105798	20.15227509	23.27209854	4.9	2.3	14.928	14.051	13.768	13.46		12.156	11.895	11.772
-1016846166	6.37545E+18	274.1335832	1.840271233	0.623316288	22.38521385	99										
-1016846163	6.37545E+18	273.9492808	1.837090563	0.625454485	21.0415802	23.67311478	-9.7	-26.6	15.42	14.443	14.059	13.79		12.289	11.913	11.816
-1016846162	6.37545E+18	273.9450565	1.842026396	0.625454485	19.40243912	20.01348114	-0.7	-1.2	15.73	14.962	14.645	14.446		13.201	12.969	12.819
-1016846161	6.37545E+18	274.334045	1.83033575	0.749673605	21.4679451	24.6710701	3.2	2.5	15.484	14.311	13.93	13.5		12.065	11.662	11.522
-1016846159	6.37545E+18	274.1455502	1.828179924	0.646369219	21.66309166	99	-0.2	6.5	16.849	15.637	15.336	14.804		13.372	12.992	12.848
-1016846158	6.37545E+18	274.1511945	1.836498544	0.665384948	18.71228409	99	3.9	15.9	13.785	12.882	12.602	12.273		10.924	10.606	10.46
-1016846157	6.37545E+18	274.3583679	1.827155666	0.749673605	21.90743065	23.52177238	1.1	-18.2	15.826	14.621	14.211	13.69		12.273	11.829	11.694
-1016846156	6.37545E+18	274.1052932	1.839772325	0.623316288	18.37904167	20.20696259	-0.9	-5.6	14.137	13.477	13.361	13.194		12.164	12.014	11.929
-1016846155	6.37545E+18	274.0194182	1.832070177	0.618018091	19.37413406	99	1	0.8	13.665	12.644	12.281	11.975		10.571	10.164	10.023
-1016846154	6.37545E+18	274.1947092	1.830206014	0.665384948	20.07482529	24.65074539	-0.3	-1.2	15.53	14.65	14.359	14.05		12.702	12.377	12.208
-1016846153	6.37545E+18	273.9846808	1.821998699	0.619537413	22.43791962	23.11686325								14.77	14.257	14.035
-1016846152	6.37545E+18	273.9286591	1.827806229	0.625454485	20.58182907	24.25450706	4.5	2.3	14.936	14.029	13.641	13.311		11.941	11.654	11.52
-1016846151	6.37545E+18	274.3312467	1.821532858	0.739426076	22.37523651	24.56959724								16.736	15.968	16.016
-1016846150	6.37545E+18	274.3390782	1.823521403	0.739426076	20.56371117	24.27429008	2.6	8.1	14.835	13.686	13.276	12.78		11.281	10.871	10.713
-1016846149	6.37545E+18	274.1717214	1.817925442	0.665384948	22.03315163	23.69792175	-1.6	-0.6	16.69	15.669	15.238			13.529	13.152	13.06
-1016846148	6.37545E+18	274.0544176	1.814100934	0.618018091	21.98929596	23.23700714	-3.2	11.3	      	      	      			13.527	13.131	12.906
-1016846143	6.37545E+18	274.1162927	1.800134825	0.639849424	19.95007324	23.96780586	-7.1	0.3	14.383	13.386	13.084	12.695		11.35	11.029	10.868
-1016846142	6.37545E+18	274.294017	1.884919352	0.749476373	14.36267471	15.35799122	-3.3	-14.7	10.845	10.325	10.234	10.158		9.162	9.019	8.922
-1016846140	6.37545E+18	274.3948171	1.798526708	0.762729168	20.67769814	22.95116997	-2.8	4.1	14.969	13.901	13.499	13.022		11.66	11.239	11.14
-1016846139	6.37545E+18	274.112822	1.807973353	0.639849424	19.33881569	23.94361115	2.3	2	14.793	13.922	13.658	13.339		12.092	11.805	11.694
-1016846137	6.37545E+18	274.0500656	1.790916212	0.639492452	21.98623848	22.32202339										
-1016846136	6.37545E+18	274.1243376	1.78972428	0.667972147	21.62417793	24.31654358	-2	0.5	15.942	14.9	14.55	14.132		12.73	12.359	12.209
-1016846133	6.37545E+18	274.2434045	1.775928737	0.691868901	20.56759453	25.76698303	4.6	-0.6	15.1	14.048	13.653	13.325		11.867	11.502	11.382
-1016846132	6.37545E+18	274.3526002	1.784462836	0.742971659	19.47550011	22.19513321	3.3	-2	13.93	12.791	12.413	12.005		10.467	10.064	9.93
-1016846131	6.37545E+18	274.1001939	1.770303212	0.66224438	21.42792511	99	-3.1	2.1	15.889	14.869	14.446	14.065		12.708	12.352	12.161
-1016846129	6.37545E+18	273.9565849	1.771106717	0.65197295	21.73151016	23.26060104	2.3	1.1	16.464	15.537	15.034			13.273	12.86	12.686
-1016846128	6.37545E+18	274.1464412	1.762762321	0.667972147	21.88792419	99	4.4	6.4	16.307	15.213	14.834	14.416		12.919	12.507	12.331
-1016846127	6.37545E+18	274.3024676	1.763554507	0.705464065	21.23767853	99	-4.6	-16.9	14.666	13.413	12.988	12.488		10.961	10.523	10.359
-1016846126	6.37545E+18	274.1564511	1.776856706	0.67313242	20.79669571	23.80971527	-2.1	-4.6	14.986	13.902	13.53	13.163		11.658	11.292	11.156
-1016846125	6.37545E+18	274.265496	1.76181495	0.705464065	20.15292931	22.80448723										
-1016846124	6.37545E+18	274.3875663	1.759534855	0.765150726	20.85602951	99	-48.7	-54.1	14.471	13.421	13.06	12.842		11.576	11.08	11.013
-1016846123	6.37545E+18	274.3113202	1.754624451	0.721289039	21.5873661	99	-0.4	-3.5	15.92	14.791	14.412	13.983		12.422	11.996	11.896
-1016846122	6.37545E+18	274.3308162	1.749257238	0.737604916	22.27074242	24.89835548										
-1016846121	6.37545E+18	274.0113839	1.751379361	0.684769094	21.03551865	21.59099197	67.4	-6.9	16.987	15.969	15.564			13.69	12.988	12.763
-1016846120	6.37545E+18	274.4756366	1.746159673	0.800295413	22.12457466	99	20.9	-6.8	16.003	14.628	14.221	13.676		12.151	11.668	11.551
-1016846119	6.37545E+18	274.5202711	1.747389801	0.791227877	21.66160393	22.35170174	-0.6	-22.7	14.631	13.694	13.341	13.022		11.726	11.201	11.081
-1016846118	6.37545E+18	273.896968	1.744511835	0.683728635	21.88020897	99										
-1016846117	6.37545E+18	274.2326021	1.742852337	0.686233401	22.11501503	24.60074425	-0.2	0	16.359	15.213	14.728	14.139		13.038	12.675	12.566
-1016846114	6.37545E+18	273.9721568	1.745896645	0.65197295	19.51733017	99	1.2	-4.9	14.88	14.048	13.821	13.554		12.26	11.973	11.847
-1016846112	6.37545E+18	274.452276	1.746165922	0.79744941	18.45963287	99	-26.2	-24.2	13.553	12.596	12.279	11.937		10.673	10.259	10.176
-1016846110	6.37545E+18	274.3252601	1.735677148	0.721289039	21.05952454	25.13324547	-6.6	7.1	16.429	15.488	15.171	14.672		13.306	12.873	12.73
-1016846109	6.37545E+18	274.1297101	1.735420719	0.686805367	21.51003838	99	7.8	-1.2	15.721	14.603	14.222	13.733		12.357	11.948	11.818
-1016846106	6.37545E+18	274.0626457	1.725182665	0.714006424	22.03907776	99	0	5.7	17.378	16.577	      			14.211	13.851	13.644
-1016846105	6.37545E+18	274.4717652	1.72574721	0.79744941	20.87188339	99	1.2	-5.7	15.482	14.34	13.872	13.405		11.984	11.616	11.498
-1016846103	6.37545E+18	273.9892619	1.719818111	0.680483341	21.7677803	99	-10.8	9.1	13.443	11.887	11.349	10.818		9.031	8.443	8.185
-1016846102	6.37545E+18	273.9232628	1.720048166	0.70942533	20.06100273	21.10533714	-22	7.5	      	      	      			14.157	14.05	13.863
-1016846100	6.37545E+18	274.1137108	1.739285724	0.686805367	18.65107346	22.22816277	-1.3	-8.3	13.589	12.631	12.327	12.057		10.751	10.43	10.286
-1016846099	6.37545E+18	274.4071654	1.704473751	0.757625043	22.0216732	24.48219299	-3.4	-41.9	15.228	14.128	13.76	13.386		12.051	11.55	11.437
-1016846098	6.37545E+18	274.0853162	1.701822962	0.714006424	19.26741028	24.92739677	4.1	43	13.684	12.74	12.459	12.182		10.889	10.492	10.309
-1016846096	6.37545E+18	274.1108514	1.693488444	0.714858174	21.54808998	99	-21.5	-0.1	16.056	15.109	14.563	14.422		12.812	12.318	12.178
-1016846095	6.37545E+18	274.2734017	1.689885534	0.711782753	21.50788879	99	0.7	5	16.262	15.216	14.818	14.504		12.891	12.548	12.411
-1016846093	6.37545E+18	274.066693	1.683849581	0.736698925	22.14867783	99								16.129	15.68	15.435
-1016846091	6.37545E+18	274.4420083	1.687518866	0.77951175	20.89147758	99	-34.9	-32.6	14.773	13.73	13.363	13.001		11.796	11.338	11.26
-1016846090	6.37545E+18	274.0892596	1.676597914	0.736698925	20.64260674	22.18410492	0.4	20.1	14.957	13.846	13.457	13.043		12.084	11.736	11.589
-1016846089	6.37545E+18	274.0625577	1.676897862	0.756482303	20.18923759	22.27575684	0	10.6	13.869	12.551	12.06	11.45		10.56	10.137	9.951
-1016846086	6.37545E+18	274.4026783	1.670107576	0.766868591	22.17656708	99										
-1016846083	6.37545E+18	273.9300744	1.67184247	0.734631717	18.6606617	23.53832245	1.6	-39.9	13.758	12.962	12.736	12.463		11.286	11.1	10.997
-1016846082	6.37545E+18	274.0893259	1.660089326	0.736698925	21.89945602	23.86411476	4.5	-7.9	15.62	14.494	14.122	13.698		12.246	11.837	11.695
-1016846081	6.37545E+18	274.2724176	1.659076572	0.711782753	22.05488205	99										
-1016846078	6.37545E+18	274.4024023	1.656668027	0.754460096	22.10737228	99	-1	3.8	12.337	10.577	9.944	9.244		7.33	6.555	6.349
-1016860910	6.37545E+18	270.8147998	-2.022281388	0.988225102	22.1486454	99										
-1016860906	6.37545E+18	270.7971519	-2.032293427	0.976822495	21.17727661	99	3.9	3.1	15.676	14.626	14.246	13.758		12.092	11.683	11.523
-1016860905	6.37545E+18	270.9098692	-2.029807847	1.061770201	19.96880531	22.41435623	4.5	-9.8	14.521	13.581	13.261	12.953		11.61	11.237	11.109
-1016860903	6.37545E+18	270.7469617	-2.040132257	0.951337576	21.86809921	24.76493645	-0.7	14.3	15.949	14.615	      			12.264	11.799	11.597
-1016860902	6.37545E+18	270.8925519	-2.035800382	1.040087342	20.64037132	23.72403717	-52.7	-7.4	14.631	13.601	13.263	12.974		11.493	11.003	10.913
-1016860900	6.37545E+18	270.8094486	-2.043122582	1.008381248	21.71341324	23.66183853										
-1016860899	6.37545E+18	270.9180457	-2.033335857	1.061770201	20.52616882	23.72231102	10.9	9.9	14.773	13.761	13.361	13.077		11.689	11.223	11.079
-1016860897	6.37545E+18	270.5101138	-2.049673596	0.704033732	20.13791847	21.75237846	3.3	-2.2	14.725	13.537	13.257	13.172		12.002	11.692	11.582
-1016860892	6.37545E+18	270.48608	-2.064332558	0.700393796	18.85988426	99	-4	-3.5	13.516	12.272	11.951	11.797		10.544	10.2	10.088
-1016860890	6.37545E+18	270.5028703	-2.085804864	0.718896568	21.96583176	99								15.105	14.843	14.777
-1016860888	6.37545E+18	270.8731714	-2.085205009	1.069334984	17.69137764	99	-17.4	-37.8	11.273	10.142	9.742	9.442		7.96	7.463	7.34
-1016860885	6.37545E+18	270.6136812	-2.108420077	0.784698427	21.14040947	99	-6.3	-4	15.71	14.606	14.194	13.885		12.599	12.237	12.143
-1016860884	6.37545E+18	270.6135951	-2.116984077	0.784698427	22.15229797	99										
-1016860882	6.37545E+18	270.9315642	-2.127649355	1.114563346	22.04484749	23.5600605										
-1016860881	6.37545E+18	270.5818794	-2.12820009	0.759759009	21.75316048	23.0179615	-3.3	-2.6	15.964	14.844	14.352	14.105		12.542	12.168	12.021
-1016860880	6.37545E+18	270.4095663	-2.124699736	0.732955813	20.65078735	99	8.9	4.3	15.689	14.341	14.017	13.546		12.716	12.323	12.257
-1016860879	6.37545E+18	270.4841551	-2.134844915	0.754997194	20.46092987	24.07600403	-2	-16.4	11.187	9.464	      	8.334		6.725	6.011	5.799
-1016860878	6.37545E+18	270.611092	-2.139872357	0.83668524	22.11586761	99	3.6	-1.1	      	      	      			13.818	13.302	13.171
-1016860877	6.37545E+18	270.5449539	-2.141703333	0.76428926	22.05933762	23.14435196	2.1	1.9	      	      	      			12.55	12.156	12.027
-1016860875	6.37545E+18	270.3813619	-2.158704689	0.738556504	22.2943325	23.10160065										
-1016860872	6.37545E+18	270.7150082	-2.159079986	0.902406693	20.40069962	21.91837692	-12.3	-5	13.907	12.733	12.295	11.995		10.715	10.327	10.206
-1016860871	6.37545E+18	270.7970022	-2.148835413	0.958790362	20.66835213	99	1.1	-9.9	      	      	      			10.977	10.54	10.374
-1016860870	6.37545E+18	270.9468659	-2.16970042	1.125793815	21.74141693	99	-1.9	0.3	16.001	14.942	14.502	14.044		12.595	12.12	11.963
-1016860869	6.37545E+18	270.915451	-2.168414877	1.125793815	20.89100838	21.55499077										
-1016860867	6.37545E+18	270.6579467	-2.184930485	0.883497894	22.16291046	24.19547081										
-1016860866	6.37545E+18	270.5832601	-2.173847431	0.808546364	18.6301384	26.3570118	-34.8	-22.3	12.64	11.644	11.297	11.094		9.989	9.615	9.5
-1016860862	6.37545E+18	270.5252204	-2.204060589	0.793288589	21.907444	24.27201843										
-1016860861	6.37545E+18	270.449733	-2.205293306	0.788845003	21.72826385	99	-7.1	-34.8	14.788	13.376	13.015	12.722		11.627	11.15	11.035
-1016860859	6.37545E+18	270.3850801	-2.209883613	0.757037342	21.17077446	21.92306519								16.249	15.541	15.411
-1016860858	6.37545E+18	270.779686	-2.20820818	0.940638959	20.66244698	99	0.5	-8.1	15.245	14.036	13.558	13.166		11.72	11.376	11.232
-1016860856	6.37545E+18	270.5606679	-2.217042091	0.849844635	21.78697205	23.17961121										
-1016860855	6.37545E+18	270.4225234	-2.195509661	0.753373623	20.016716	99	-19.6	1.5	14.767	13.548	13.243	12.924		12.18	11.82	11.683
-1016860854	6.37545E+18	270.7720843	-2.220020156	0.91395396	21.65301895	99	-4.4	-12.3	14.939	13.549	12.989	12.508		10.947	10.527	10.356
-1016860853	6.37545E+18	270.439494	-2.223476013	0.783920407	22.28521919	99										
-1016860852	6.37545E+18	270.6071005	-2.219074216	0.884373903	18.67404366	22.03964806	-5.7	-0.2	13.656	12.646	12.283	12.033		10.864	10.479	10.369
-1016860851	6.37545E+18	270.7317012	-2.221362076	0.896939516	21.4350071	99										
-1016860849	6.37545E+18	270.4187544	-2.217045198	0.783920407	21.92221832	99	-0.7	2	      	      	      			13.239	12.794	12.683
-1016860848	6.37545E+18	270.5391774	-2.246630264	0.849796474	22.02793121	24.06800842	1.5	-3.5	16.4	15.036	14.601	14.439		12.948	12.584	12.446
-1016860847	6.37545E+18	270.6056145	-2.251656205	0.88034147	22.26802826	24.31379318										
-1016860845	6.37545E+18	270.6798064	-2.245446215	0.89072907	22.18123627	23.06364059	8.9	2.6	      	      	      			12.435	11.682	11.436
-1016860844	6.37545E+18	270.7580886	-2.267190567	0.911040545	21.65074539	21.48528671	-12	-4.4	15.542	14.23	13.731	13.273		11.879	11.42	11.284
-1016860842	6.37545E+18	270.4755916	-2.27558476	0.888760626	22.04898071	99										
-1016860840	6.37545E+18	270.8568152	-2.284597392	1.048848987	21.53912735	99	-3.8	1.6	15.864	14.655	14.214	13.808		12.089	11.688	11.547
-1016860839	6.37545E+18	270.5955728	-2.282450727	0.896530211	21.90746117	24.3746109										
-1016860836	6.37545E+18	270.7400461	-2.225447516	0.91395396	14.83103466	21.76856995	-41.7	-93.9	9.885	8.988	      			7.641	7.335	7.174
-1016860833	6.37545E+18	270.5727253	-2.29822175	0.906580448	20.37068367	99	31.2	-2.3	13.938	12.819	12.414	12.158		10.935	10.453	10.378
-1016860832	6.37545E+18	270.7798115	-2.309301348	0.925447702	22.16692352	99								16.029	15.441	15.322
-1016860831	6.37545E+18	270.7912288	-2.316324702	0.981449306	21.90371323	99										
-1016860830	6.37545E+18	270.762158	-2.310305503	0.925447702	19.04146957	99	-0.6	0.3	13.752	12.772	12.427	12.126		10.915	10.631	10.516
-1016860829	6.37545E+18	270.8498676	-2.316360788	1.058013201	21.8672905	22.51042366										
-1016860826	6.37545E+18	270.4163287	-2.300848142	0.859688818	21.46702766	22.81701469										
-1016860825	6.37545E+18	270.8643076	-2.327280128	1.058013201	21.88358688	24.66847229										
-1016860824	6.37545E+18	270.8902333	-2.337187696	1.058013201	22.33866882	25.65755081										
-1016860823	6.37545E+18	270.6952781	-2.342274001	0.900413871	22.26018715	23.08072472								14.978	14.409	14.31
-1016860822	6.37545E+18	270.5038175	-2.343954931	0.908257782	21.68807411	99										
-1016860819	6.37545E+18	270.6259366	-2.331741302	0.887088776	20.67381096	99	5.7	-1.4	15.515	14.453	14.117	13.733		12.408	12.062	11.992
-1016860817	6.37545E+18	270.4345834	-2.361204543	0.869431794	19.34710312	99	-14.2	-4.3	13.818	12.591	12.358	12.011		11.027	10.748	10.572
