casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag	Jmag	Hmag	Kmag	IR	FUV-NUV	NUV-H	NUV-R	J-K	H-K
-1016866659	6.37545E+18	273.2657464	0.102429465	0.643125951	21.33843613	21.92019272							15.532	14.167	13.28		0.581756592	7.171436127	-100	2.252	0.887
-1016866623	6.37545E+18	273.0253019	0.062737687	0.590108633	22.00633621	23.47743225							16.292	15.846	15.54		1.471096039	6.160336212	-100	0.752	0.306
-1016866615	6.37545E+18	273.6350014	0.057231782	0.693581104	21.61670113	22.75247765							15.13	14.871	14.498		1.13577652	6.745701126	-100	0.632	0.373
-1016846153	6.37545E+18	273.9846808	1.821998699	0.619537413	22.43791962	23.11686325							14.77	14.257	14.035		0.678943634	8.180919617	-100	0.735	0.222
-1016846151	6.37545E+18	274.3312467	1.821532858	0.739426076	22.37523651	24.56959724							16.736	15.968	16.016		2.194360733	6.407236511	-100	0.72	-0.048
-1016846148	6.37545E+18	274.0544176	1.814100934	0.618018091	21.98929596	23.23700714	-3.2	11.3					13.527	13.131	12.906		1.247711182	8.858295959		0.621	0.225
-1016846121	6.37545E+18	274.0113839	1.751379361	0.684769094	21.03551865	21.59099197	67.4	-6.9	16.987	15.969	15.564		13.69	12.988	12.763		0.555473328	8.047518646	5.471518646	0.927	0.225
-1016860903	6.37545E+18	270.7469617	-2.040132257	0.951337576	21.86809921	24.76493645	-0.7	14.3	15.949	14.615			12.264	11.799	11.597		2.896837234	10.06909921		0.667	0.202
-1016860879	6.37545E+18	270.4841551	-2.134844915	0.754997194	20.46092987	24.07600403	-2	-16.4	11.187	9.464		8.334	6.725	6.011	5.799	1	3.615074158	14.44992987		0.926	0.212
-1016860859	6.37545E+18	270.3850801	-2.209883613	0.757037342	21.17077446	21.92306519							16.249	15.541	15.411		0.752290726	5.62977446	-100	0.838	0.13
-1016860845	6.37545E+18	270.6798064	-2.245446215	0.89072907	22.18123627	23.06364059	8.9	2.6					12.435	11.682	11.436		0.882404327	10.49923627		0.999	0.246
-1016860832	6.37545E+18	270.7798115	-2.309301348	0.925447702	22.16692352	99							16.029	15.441	15.322		-100	6.725923523	-100	0.707	0.119
-1016860887	6.37545E+18	271.5368718	-2.100880533	1.35458684	22.2377243	99							15.996	15.143	14.955		-100	7.094724304	-100	1.041	0.188
-1016860838	6.37545E+18	271.507333	-2.287981918	1.358445644	21.68507576	99							15.864	15.308	15.02		-100	6.37707576	-100	0.844	0.288
-1016860820	6.37545E+18	271.3124343	-2.353949104	1.389742494	21.61075592	24.75143623	0.1	0	15.875	14.472	13.904	13.125	11.269	10.865	10.638		3.140680313	10.74575592	7.70675592	0.631	0.227
-1016870372	6.37545E+18	271.8697651	0.016468971	0.502896667	19.70015907	22.01491165	-16.7	-6.5	11.882	10.626	10.183	9.661	8.239	7.617	7.446	1	2.314752579	12.08315907	9.517159073	0.793	0.171
-1016870351	6.37545E+18	272.5650262	-0.011144299	0.642744601	21.60241508	99							14.536	13.708	13.58		-100	7.894415085	-100	0.956	0.128
-1016870324	6.37545E+18	272.7042423	-0.041910532	0.632847011	21.29007721	22.51639366	-3.1	47.8	14.234	12.685	12.091	11.4	10.246	9.489	9.255		1.226316452	11.80107721	9.199077209	0.991	0.234
-1016870318	6.37545E+18	272.1291372	-0.054007976	0.57622683	21.3738327	22.04755783	-34.2	11.5	17.132	15.984	15.523	15.006	14.051	13.48	13.303		0.673725128	7.893832703	5.850832703	0.748	0.177
-1016866581	6.37545E+18	272.959338	0.017645171	0.600313425	20.93813705	23.02499008	-28.8	-28.2	12.921	11.568	11.075	10.567	9.119	8.517	8.33		2.086853027	12.42113705	9.863137054	0.789	0.187
-1016866556	6.37545E+18	272.9670808	-0.001379753	0.620891571	21.67941093	24.59643555	-0.2	-4.2	16.618	15.105	14.369		13.077	12.623	12.329		2.917024612	9.056410934	7.310410934	0.748	0.294
-1016866527	6.37545E+18	272.9602554	-0.05833171	0.628333032	22.14943314	99							16.357	15.815	15.242		-100	6.334433136	-100	1.115	0.573
-1016866504	6.37545E+18	272.8679155	-0.082509022	0.627334833	21.14003372	99							15.539	14.865	14.737		-100	6.275033722	-100	0.802	0.128
-1016866489	6.37545E+18	273.5139583	-0.102721006	0.712558091	21.97857666	99							15.698	14.832	14.517		-100	7.14657666	-100	1.181	0.315
-1016846038	6.37545E+18	274.3219441	1.570079792	0.769966006	21.54423141	23.14113235	-3.6	1.2	12.878	11.272	10.712	10.079	8.283	7.591	7.423	1	1.59690094	13.95323141	10.83223141	0.86	0.168
-1016845985	6.37545E+18	274.0456033	1.459300403	0.797964334	20.62308884	23.1891098	8.9	-15.8	13.032	11.439	10.871	10.219	8.374	7.745	7.542	1	2.566020966	12.87808884	9.752088837	0.832	0.203
-1016856754	6.37542E+18	271.2296303	0.797321455	0.432509422	20.46097565	24.48446655	8	-20.3	12.077	10.698	10.199	9.69	8.081	7.491	7.258	1	4.023490906	12.96997565	10.26197565	0.823	0.233
-1016856752	6.37542E+18	271.1888244	0.754424642	0.425973445	21.24085808	23.54097748	-12.1	-22.1	12.794	11.463	10.966	10.429	8.804	8.175	7.997	1	2.3001194	13.06585808	10.27485808	0.807	0.178
-1016856722	6.37542E+18	271.4653822	0.668359618	0.434557021	21.62725449	22.39782333							16.303	15.284	14.132	1	0.770568848	6.343254486	-100	2.171	1.152
-1016856713	6.37542E+18	271.6010854	0.704563118	0.449911773	20.5168705	23.09502602	-2.3	0.2	13.656	12.368	11.883	11.34	9.813	9.176	9.017		2.578155518	11.3408705	8.633870499	0.796	0.159
-1016856711	6.37542E+18	271.3109659	0.722258707	0.417908102	21.67379189	22.77787018							15.44	15.072	14.835		1.104078293	6.601791885	-100	0.605	0.237
-1016856710	6.37542E+18	271.212062	0.732454187	0.415924281	21.86135674	22.4131794	-2	-7.5	16.411	15.089	14.574	13.922	12.3	11.66	11.505		0.551822662	10.20135674	7.287356735	0.795	0.155
-1016856691	6.37542E+18	271.2169127	0.726474181	0.415924281	20.82748985	21.94406128	-4.2	-20.3	13.262	12.013	11.55	11.039	9.429	8.827	8.669	1	1.116571426	12.00048985	9.277489853	0.76	0.158
-1016856686	6.37542E+18	271.4665188	0.615093006	0.436673582	21.57866287	22.7373333							16.361	15.914	15.28		1.158670425	5.664662872	-100	1.081	0.634
-1016856681	6.37542E+18	271.352137	0.624983712	0.430865198	21.42862892	99							15.126	14.619	14.409		-100	6.809628922	-100	0.717	0.21
-1016856478	6.37542E+18	270.7717429	0.423737856	0.425309271	21.18309402	23.53187561							16.043	15.598	15.016		2.348781586	5.585094025	-100	1.027	0.582
-1016856143	6.37542E+18	270.9241302	0.099329092	0.407960236	20.2043705	20.73995209	-0.4	-7					15.321	15.188	14.923		0.535581589	5.016370499		0.398	0.265
-1016845947	6.37545E+18	274.1163767	1.374023868	0.73284477	21.79403305	22.83677101	-9.5	-11.9					14.311	14.012	13.761		1.042737961	7.782033051		0.55	0.251
-1016845913	6.37545E+18	274.4317955	1.298141655	0.91875416	22.30235863	23.80536461	5.9	-1.5	16.126	14.418	13.779	12.899	11.023	10.345	10.111		1.503005981	11.95735863	8.523358627	0.912	0.234
-1016845900	6.37545E+18	274.1784376	1.279936764	0.738510847	18.27280998	22.86077881	1.1	-6.2	12.417	11.2	10.731	10.166	8.682	8.118	7.899	1	4.587968826	10.15480998	7.541809982	0.783	0.219
-1016845837	6.37545E+18	274.0771844	1.078832855	0.85090518	21.5043602	21.95201111							16.174	16.059	15.736		0.447650909	5.445360199	-100	0.438	0.323
-1016856670	6.37542E+18	271.225607	0.750823288	0.415924281	21.4744873	22.13707733	2.8	-13	13.578	12.261	11.764	11.172	9.488	8.831	8.635		0.662590027	12.6434873	9.710487305	0.853	0.196
-1016856658	6.37542E+18	271.2034524	0.72973949	0.413176209	21.58427048	23.03191376							16.391	15.502	15.473		1.44764328	6.082270477	-100	0.918	0.029
-1016856610	6.37542E+18	271.6910447	0.568223541	0.455068141	20.71931267	22.47046661							16.362	16.065	15.548		1.751153946	4.654312668	-100	0.814	0.517
-1016866451	6.37545E+18	272.9330005	-0.149528868	0.654704273	20.0050869	23.73669052	-8.4	-34.6	11.263	9.891	9.422	8.855	7.372	6.713	6.542	1	3.731603622	13.2920869	10.5830869	0.83	0.171
-1016866425	6.37545E+18	273.2096397	-0.176918006	0.735009015	21.03164101	24.02341843	-1	1.9	12.894	11.343	10.791	10.278	8.426	7.779	7.572	1	2.99177742	13.25264101	10.24064101	0.854	0.207
-1016866419	6.37545E+18	273.142744	-0.18835991	0.746945441	21.37191582	99							15.675	15.211	14.844		-100	6.160915817	-100	0.831	0.367
-1016866392	6.37545E+18	272.9064389	-0.202593835	0.65469718	21.31182289	24.14556885	-4.6	-7.2	16.316	15.619			13.574	13.31	13.107		2.833745956	8.001822891		0.467	0.203
-1016866388	6.37545E+18	273.0021377	-0.230840176	0.674862802	22.078125	99							16.278	15.413	14.987		-100	6.665125	-100	1.291	0.426
-1016845823	6.37545E+18	274.1901969	1.019619759	0.979853868	20.01455116	22.72256851	-12.2	-28.7	12.993	11.712	11.152	10.566	9.104	8.51	8.308	1	2.708017349	11.50455116	8.862551163	0.796	0.202
-1016845818	6.37545E+18	274.4922096	1.002979889	0.907495022	21.28572273	22.68852615	-2.5	-6.9					14.14	13.543	13.369		1.402803421	7.742722733		0.771	0.174
-1016845813	6.37545E+18	274.4120211	0.959643125	0.897953987	22.04325104	24.78524399							15.58	15.262	15.058		2.74199295	6.781251038	-100	0.522	0.204
-1016845812	6.37545E+18	274.3356086	0.958346524	0.907547891	21.11144066	22.26045418							16.839	16.175	15.6		1.149013519	4.936440659	-100	1.239	0.575
-1016856067	6.37542E+18	270.840925	0.037006013	0.352683306	20.12895012	19.16156769							14.975	14.21	14.199		-0.967382431	5.918950119	-100	0.776	0.011
-1016855983	6.37542E+18	270.8596484	-0.043923716	0.341111958	22.12235069	99							15.741	15.048	14.754		-100	7.074350693	-100	0.987	0.294
-1016870288	6.37545E+18	272.2286742	-0.065501948	0.636160851	19.98036194	21.99345398	-9.9	4.3					13.852	13.736	13.53		2.013092041	6.244361938		0.322	0.206
-1016870287	6.37545E+18	272.1208471	-0.081618294	0.609333217	21.864748	24.66307831	0.1	-4.4					13.459	12.761	12.614		2.798330307	9.103748001		0.845	0.147
-1016870277	6.37545E+18	272.5706619	-0.090356934	0.631785572	21.14048004	21.31606102	-4.4	-13.1					13.757	13.037	12.87		0.175580978	8.103480042		0.887	0.167
-1016870265	6.37545E+18	272.5906559	-0.096391065	0.631785572	21.38230515	22.61283493							15.031	14.653	14.385		1.230529785	6.729305145	-100	0.646	0.268
-1016856571	6.37542E+18	271.5926923	0.519564168	0.440485179	21.07471848	21.49484825							16.004	16.695	16.361		0.420129776	4.379718475	-100	-0.357	0.334
-1016856559	6.37542E+18	271.5389198	0.503868184	0.438494951	21.77718163	24.62471008	3.1	-20.5	13.197	11.886	11.41	10.884	9.4	8.711	8.574		2.847528458	13.06618163	10.36718163	0.826	0.137
-1016856549	6.37542E+18	271.5053058	0.490127472	0.434524894	21.35715294	21.86569977	-14.6	-5	15.975	15.139	14.837	14.575	13.64	13.315	13.092		0.508546829	8.042152939	6.520152939	0.548	0.223
-1016856534	6.37542E+18	271.0850222	0.467884761	0.377992839	21.59444427	99							16.036	15.614	15.269		-100	5.980444275	-100	0.767	0.345
-1016856533	6.37542E+18	271.0752182	0.46755513	0.377992839	21.72791862	22.92562294							15.809	15.452	15.115		1.197704315	6.275918625	-100	0.694	0.337
-1016856528	6.37542E+18	271.1744161	0.462809204	0.417091638	21.19230652	24.13163567							16.131	15.672	15.369		2.939329147	5.520306519	-100	0.762	0.303
-1016856512	6.37542E+18	271.1029419	0.453530271	0.377992839	21.04837227	20.62077522							15.91	15.233	14.754		-0.427597046	5.815372269	-100	1.156	0.479
-1016866334	6.37545E+18	272.9811584	-0.310601065	0.694210947	20.75531578	24.43902588	11.2	-13.3	14.973	13.83	13.384	12.849	11.324	10.772	10.614		3.683710098	9.983315781	7.371315781	0.71	0.158
-1016866264	6.37545E+18	273.4907479	-0.456947414	0.796122253	22.02830887	99							15.228	14.693	14.475		-100	7.335308868	-100	0.753	0.218
-1016870178	6.37545E+18	272.6438472	-0.248206983	0.677217185	21.35562134	22.05475044							15.879	15.908	15.086		0.699129105	5.447621338	-100	0.793	0.822
-1016870130	6.37545E+18	272.4829658	-0.40067126	0.757908583	19.77517128	23.71170235	7	-4.4	11.767	10.43	9.944	9.371	7.862	7.283	7.056	1	3.936531067	12.49217128	9.83117128	0.806	0.227
-1016856468	6.37542E+18	271.0426826	0.41651055	0.419481993	21.49687767	24.66008186	-3.9	-1.2	14.282	12.876	12.353	11.779	10.1	9.463	9.256		3.163204193	12.03387767	9.14387767	0.844	0.207
-1016856458	6.37542E+18	271.6155717	0.4037034	0.433675706	21.92203522	23.11745834	-16.4	10.9	14.844	13.254	12.614	11.822	9.967	9.164	8.942		1.195423126	12.75803522	9.308035217	1.025	0.222
-1016856416	6.37542E+18	271.0262446	0.362512695	0.452197284	21.56194496	99							15.888	15.575	14.838		-100	5.986944962	-100	1.05	0.737
-1016856400	6.37542E+18	271.6456697	0.337736308	0.442745239	21.59130669	99	0.5	-14.1					13.921	13.286	13.159		-100	8.305306686		0.762	0.127
-1016866262	6.37545E+18	273.5318836	-0.456391588	0.793910146	21.4479351	22.52126503	2.6	1.3	13.606	12.119	11.55	11.052	9.27	8.614	8.442		1.073329926	12.8339351	9.897935104	0.828	0.172
-1016866242	6.37545E+18	273.2835768	-0.499261915	0.816145062	20.92279434	24.08346939	4.1	4.1	12.833	11.323	10.756	10.215	8.375	7.731	7.555		3.160675049	13.19179434	10.16679434	0.82	0.176
-1016867642	6.37545E+18	271.8134441	-0.164310887	0.496133685	21.07024574	24.60990906	-6.4	-0.2	12.811	11.448	10.965	10.432	8.895	8.318	8.124	1	3.539663315	12.75224574	10.10524574	0.771	0.194
-1016867638	6.37545E+18	271.9076671	-0.22455697	0.540691793	21.8218956	25.02572441	1.5	-2.8	17.199	16.815	16.725		15.02	14.661	14.362		3.203828812	7.160895599	5.096895599	0.658	0.299
-1016856372	6.37542E+18	271.4927258	0.306149854	0.416117698	21.358881	22.02111244							16.309	16.322	15.94		0.662231445	5.036880997	-100	0.369	0.382
-1016856368	6.37542E+18	271.1507845	0.299077615	0.467166215	21.79666328	99							16.125	15.543	15.078		-100	6.253663284	-100	1.047	0.465
-1016856365	6.37542E+18	271.6879545	0.297333286	0.452028662	21.8939476	23.62238884							16.331	15.273	15.556		1.728441238	6.620947601	-100	0.775	-0.283
-1016856291	6.37542E+18	271.5545893	0.225783305	0.418253511	20.57460403	20.98356247	0.3	-13.8					15.265	15.375	14.944		0.408958435	5.199604034		0.321	0.431
-1016867615	6.37545E+18	271.9873218	-0.22844809	0.546235502	19.77871513	22.81673241	-7.2	-15.9	15.468	14.897	14.697		13.618	13.579	13.359		3.038017273	6.199715134	5.081715134	0.259	0.22
-1016867589	6.37545E+18	272.1550325	-0.182639234	0.56283778	21.57887077	21.51183319							15.716	15.49	14.95		-0.067037582	6.088870773	-100	0.766	0.54
-1016867585	6.37545E+18	272.1301032	-0.175538101	0.56283778	20.31395531	22.32108307							16.386	15.814	15.47		2.007127762	4.499955307	-100	0.916	0.344
-1016856235	6.37542E+18	270.9756224	0.17560214	0.42048049	20.99736404	24.35692787	5.4	-0.3					14.654	14.507	14.188		3.359563828	6.490364044		0.466	0.319
-1016856190	6.37542E+18	271.6545585	0.135998488	0.433601558	21.66208649	23.81043243	-2.7	-7.4	14.32	12.953	12.429	11.83	10.275	9.573	9.427		2.148345947	12.08908649	9.233086487	0.848	0.146
-1016856188	6.37542E+18	271.5705004	0.13309605	0.411712438	21.81732941	99			16.435	15.679	15.024	14.67	14.548	13.966	13.741		-100	7.851329407	6.793329407	0.807	0.225
-1016856170	6.37542E+18	271.6680583	0.117564995	0.433601558	21.25981903	22.70186234							16.479	15.862	14.739		1.442043304	5.397819031	-100	1.74	1.123
-1016856167	6.37542E+18	271.3749729	0.125405596	0.456888705	20.49884224	24.28644943							14.246	11.248	10.956		3.787607193	9.250842239		3.29	0.292
-1016867334	6.37545E+18	272.1722464	-0.527212403	0.715390027	21.89291191	24.3129425							15.803	14.995	15.041		2.420030594	6.897911911	-100	0.762	-0.046
-1016856135	6.37542E+18	271.5692417	0.088720579	0.414873153	22.06995964	99							15.595	15.19	14.881		-100	6.879959641	-100	0.714	0.309
-1016856105	6.37542E+18	271.1016161	0.066256491	0.408473223	19.91277885	20.3299942							15.885	15.775	15.334		0.417215347	4.137778854	-100	0.551	0.441
-1016856103	6.37542E+18	271.306091	0.062487836	0.432783157	20.53740311	22.45792007	-31.1	-98	12.945	11.636	11.02	10.344	8.826	8.139	7.979	1	1.920516968	12.39840311	9.517403107	0.847	0.16
-1016856095	6.37542E+18	271.7938545	0.056199386	0.487398773	20.04854393	99	0.3	0.4	14.698	13.665	13.263	12.715	11.211	10.631	10.466		-100	9.41754393	6.78554393	0.745	0.165
-1016856094	6.37542E+18	271.0731524	0.054822157	0.412486076	21.04622459	24.5261631							15.703	15.396	15.128		3.479938507	5.650224594	-100	0.575	0.268
-1016867167	6.37545E+18	271.8629604	-0.752624909	0.727767885	21.77853012	21.33143425							16.745	16.346	16.006		-0.447095871	5.432530121	-100	0.739	0.34
-1016867162	6.37545E+18	272.125997	-0.748086752	0.863599479	21.28121948	99	-10.6	1.8	16.433	14.936	14.322	13.217	11.401	10.71	10.544		-100	10.57121948	6.959219482	0.857	0.166
-1016867152	6.37545E+18	271.8817597	-0.775537135	0.757315516	21.40108681	23.02646255	-6.7	0.7	15.594	14.358	13.873	13.276	11.748	11.332	11.128		1.625375748	10.06908681	7.528086807	0.62	0.204
-1016856039	6.37542E+18	271.0506198	0.004963364	0.406346381	21.10027313	22.93619347	-7.3	-25.7					13.534	13.258	13.051		1.835920334	7.842273132		0.483	0.207
-1016856027	6.37542E+18	271.4113235	-0.002897753	0.448941082	20.65457344	18.57031822							14.044	13.484	13.34		-2.084255219	7.170573441	-100	0.704	0.144
-1016856025	6.37542E+18	271.4980767	-0.002129846	0.439044386	20.66363907	22.50658035	-5.4	-5.3	12.777	11.474	11.003	10.499	8.932	8.44	8.173	1	1.842941284	12.22363907	9.660639069	0.759	0.267
-1016855999	6.37542E+18	271.4059119	-0.025062181	0.450181007	21.05193138	18.97195435							13.923	13.284	13.205		-2.079977036	7.767931381	-100	0.718	0.079
-1016855986	6.37542E+18	271.6528929	-0.038605953	0.45563072	21.32448578	21.43580818							16.301	15.972	15.461		0.111322403	5.352485779	-100	0.84	0.511
-1016855984	6.37542E+18	271.4679157	-0.032535704	0.441626608	21.10872841	99							15.839	15.422	14.902		-100	5.686728409	-100	0.937	0.52
-1016867065	6.37545E+18	272.129047	-0.980642256	1.059630871	22.00088692	99							15.744	14.87	14.907		-100	7.130886917	-100	0.837	-0.037
-1016867049	6.37545E+18	271.8186274	-1.027191907	0.896495819	21.7485733	99							16.278	15.593	15.398		-100	6.155573303	-100	0.88	0.195
-1016856346	6.37542E+18	271.8005813	0.283130178	0.449544102	21.00860786	99	-28	-27.1	15.32	14.242	13.821	13.287	12.328	11.748	11.581		-100	9.260607864	7.187607864	0.747	0.167
-1016855926	6.37542E+18	271.3118831	-0.100757782	0.414140314	21.60782814	23.08808708							16.074	14.544	15.297		1.480258942	7.06382814	-100	0.777	-0.753
-1016855911	6.37542E+18	271.3231246	-0.114422502	0.414140314	20.32307243	22.27993011	-17	-33.4	15.357	14.342	13.923	13.47	12.031	11.417	11.281		1.956857681	8.906072433	6.400072433	0.75	0.136
-1016855869	6.37542E+18	271.3507815	-0.158153477	0.412718892	21.86893463	23.6800499	-5.4	-10.2	16.385	15.349	15.037		13.526	12.628	12.58		1.811115265	9.240934631	6.831934631	0.946	0.048
-1016855863	6.37542E+18	271.632347	-0.16044548	0.456404746	21.26819038	22.62700272	-3.2	-6.6					15.606	15.434	15.227		1.358812332	5.834190384		0.379	0.207
-1016855862	6.37542E+18	271.6934163	-0.151515697	0.465771556	19.803339	20.39578629							16.42	16.262	15.664		0.592447281	3.541339005	-100	0.756	0.598
-1016855855	6.37542E+18	271.6982929	-0.168661368	0.465771556	21.78953743	23.41162872	3.6	-4.3					14.239	13.743	13.529		1.622091293	8.04653743		0.71	0.214
-1016855844	6.37542E+18	271.1019615	-0.180012957	0.417274207	21.79487038	99							16.668	15.885	15.349		-100	5.909870377	-100	1.319	0.536
-1016855797	6.37542E+18	271.1578493	-0.237257771	0.449838728	20.60479736	21.97633743							12.982	12.316	12.047		1.37154007	8.288797363	-100	0.935	0.269
-1016855790	6.37542E+18	270.9934477	-0.244376717	0.391097933	19.76771545	23.3955307	-2.4	-12.9	12.835	11.558	11.079	10.62	8.949	8.425	8.146	1	3.627815247	11.34271545	8.688715454	0.803	0.279
