ra,dec,GALEX/GALEX.NUV,2MASS/2MASS.J,2MASS/2MASS.Ks,Johnson.B,Johnson.V,LCO/IMACS.sloan_r,LCO/IMACS.sloan_i
18.49799992,-3.201726716,20.11598396,16.292,14.892
18.62689975,-1.510011365,21.02370453,12.487,11.914,15.183,14.211,13.863,13.565
18.46359741,-1.331792791,22.51365471,16.782,15.397
18.35324298,-2.767715191,21.82458305,16.793,14.973
18.6782287,0.735941741,21.12380981,16.646,15.663
18.71429884,-1.456249363,22.09913826,17.223,15.395
18.6748662,-1.367633633,21.61312675,16.427,15.362
18.48395503,-1.081400507,23.02476501,16.049,15.444
18.45763801,-1.363171314,20.54637527,13.197,12.661,15.483,14.671,14.428,14.169
18.69981874,-1.031938076,20.57507324,12.231,11.62,14.965,14.036,13.739,13.366
18.44138771,0.945662868,18.92873001,16.375,15.786
18.47401114,1.037264436,19.77135086,15.256,14.157
18.46533499,1.08655326,22.30900955,17.145,15.881
18.67516993,1.438936801,21.29811287,13.227,12.69,15.597,14.687,14.389,14.153
18.59727121,-0.784178925,21.07595634,15.703,15.133
18.65163784,-0.026498364,20.46043968,16.925,15.879
18.38304363,-3.313962474,17.04959297,6.769,6.073,10.184, 9.116, 8.811, 8.180
18.4384406,-3.081759246,22.26078415,14.727,14.149,17.072,16.042,15.877,15.791
18.55969016,-3.055969627,21.62697601,14.337,13.753,16.608,15.671,15.490,15.293
18.38042445,-4.208626464,20.38622093,16.57,15.366
18.50212434,-1.394568571,22.53071213,13.727,13.155,16.320,15.410,15.048,14.832
18.37610473,-3.661360416,21.33703613,16.395,15.186
18.44554853,-1.343033828,22.77976608,14.202,13.678,16.685,15.792,15.491,15.230
18.62367363,-1.324785543,22.48153687,13.98,13.473,16.523,15.672,15.316,15.172
18.47646791,-0.732074105,19.65565872,16.236,14.967
18.61441597,-1.275953128,19.16178703,16.207,14.735
18.5083527,-2.766979053,20.49667549,15.988,14.792
18.35884564,-3.945260495,20.48093605,16.414,14.854
18.30342055,-4.052996511,20.80867577,8.081,7.055,12.471,10.828,10.269, 9.636
18.45398145,-1.537988204,23.3231163,13.741,13.208,16.419,15.452,15.148,14.887
18.54399706,-2.372561621,22.17207336,17.165,15.815
18.47766056,1.009248916,19.89673424,16.113,15.05
18.66107511,-1.020510413,18.98463058,12.753,11.404,15.300,14.169,13.749,13.186
18.44243892,-0.949407237,19.20049095,11.352,10.771,13.672,13.090,12.606,12.326
18.38727196,-4.171063739,20.76561928,15.18,14.67,17.056,16.422,16.071,      
18.44032433,1.0650143,20.50960541,16.072,15.149
18.52309157,1.683762305,19.93907547,7.518,6.677,11.210, 9.825, 9.428, 8.881
18.46869508,-1.737295541,21.15176392,12.251,11.658,14.826,13.920,13.595,13.337
18.58053162,-1.04719962,22.37883568,15.917,15.077
18.68952431,-2.416417785,21.50751877,11.97,11.332,14.861,13.806,13.426,13.084
18.56399157,-2.379904541,19.21379471,17.114,15.483
18.57014791,-2.226849641,19.59098244,15.524,14.987,16.917,16.466,16.229,16.164
18.50905139,-0.844818139,20.24241066,17.066,15.665
18.6321147,0.152675907,17.65640831,7.352,6.6,10.285, 9.416, 9.205, 8.622
18.62417289,0.204888723,20.79028702,16.289,15.136
18.66304766,1.238365458,17.69266319,9.938,9.409,12.366,11.466,11.199,10.863
18.64594993,-1.229439783,21.6327858,16.956,15.815
18.62047234,0.283530389,20.81854057,16.963,15.625
18.50827233,1.520960739,21.43607712,16.847,15.495
18.46172609,-0.754689274,21.80274773,14.563,14.047,16.749,15.974,15.743,15.581
18.55175436,-0.739682081,21.86123085,13.02,12.458,15.620,14.647,14.403,14.037
18.53401844,-0.73344176,20.34724236,16.713,15.346
18.47625628,-0.701951259,22.50626755,16.084,15.563
18.47684261,1.291553959,22.0430603,15.936,15.451
18.57789016,1.687670656,20.7625885,15.527,14.95,17.261,16.370,16.307,      
18.56970667,1.212930822,21.30076599,15.187,14.619,17.133,16.367,16.224,      
18.60295764,0.40813246,21.68949318,14.657,13.665
18.6295106,-0.836072392,18.63956451,8.704,8.027,11.531,10.500,10.211, 9.811
18.46583171,-0.241923875,20.96600342,15.545,15.044
18.69574088,-0.050167058,21.3088398,8.954,8.089,12.463,11.170,10.746,10.296
18.54416452,-0.452017875,21.3679409,15.92,14.66
18.56439672,-0.367445087,20.81935692,16.486,14.979
18.49181824,-1.051367778,21.66657448,12.875,12.318,15.453,14.523,14.242,13.881
18.69737723,-0.927057698,20.97135925,15.441,14.859,      ,      ,      ,      
18.63386859,-0.781259429,21.33481979,13.052,12.529,15.395,14.509,14.250,13.971
18.48564523,-0.559950665,21.45318222,12.402,11.813,15.018,14.047,13.724,13.443
18.56454604,-1.934929142,19.96168137,15.896,15.313,17.578,16.920,      ,      
18.64313086,-0.484239645,19.40838242,15.01,13.88
18.36301978,-4.792890566,21.77555847,15.006,14.436,17.028,16.427,16.152,16.108
18.48014469,-1.995222529,21.81113434,14.82,14.271,16.900,16.081,15.904,15.731
18.47983502,-1.729151115,21.75645828,13.224,12.633,15.908,14.832,14.548,14.226
18.63042407,0.476306658,21.99183846,16.806,15.348
18.49968693,0.799025503,21.71299553,16.859,15.53
18.56472907,-1.449477566,21.96075058,13.233,12.672,15.976,14.963,14.649,14.353
18.57903734,-0.314601374,20.83116722,14.753,14.204,16.620,15.994,15.775,15.486
18.57445703,0.106137882,22.25203705,16.948,15.847
18.44944985,-0.842423411,22.13048744,17.112,15.763
18.68979505,0.536490515,20.44591141,16.851,15.405
18.62413533,0.674898094,22.43451309,14.118,13.51,16.597,15.686,15.441,15.177
18.51528411,-3.112882748,20.76160049,17.008,15.51
18.52572806,-0.41609365,21.11688805,16.868,15.283
18.7093508,0.246248353,20.99188805,13.449,12.917,15.728,14.866,14.654,14.411
18.57144777,-0.921781686,18.92911911,17.248,15.706
18.48369648,-1.084119131,22.44171906,12.969,12.419,15.576,14.632,14.298,13.964
18.50828816,-0.684642342,21.5557251,16.622,15.164
18.46603646,-0.610801414,23.12916756,16.82,15.837
18.66037334,-0.617396793,21.80225563,14.72,14.169,17.327,16.424,16.028,      
18.48245712,-3.055834922,21.38571167,14.702,14.085,16.917,16.150,15.882,15.790
18.5311998,-3.032927568,21.25004959,15.928,14.701
18.40198006,-2.761264203,21.42500496,12.441,11.848,15.156,14.127,13.856,13.626
18.54501018,-0.255131491,20.62168121,17.261,15.84
18.50598024,-0.249703396,20.82771873,14.936,14.421,16.829,16.176,15.922,15.760
18.66444512,-0.071252486,20.75500107,12.796,12.288,15.253,14.351,14.101,13.858
18.62417314,0.859101872,23.11263466,16.302,15.426
18.36041951,-3.98771023,21.28646088,17.108,15.538
18.58519289,0.928950593,22.55237961,16.699,15.336
18.55502831,-0.908962112,20.73573875,17.268,15.693
18.65681505,-0.846056652,21.45207024,15.943,14.574
18.51966521,-0.802558363,22.38672638,17.152,15.717
18.5153476,-0.769396101,22.58192444,16.686,15.324
18.62822481,0.325289264,20.14830017,14.576,13.759
18.47853986,1.95569852,19.94462395,15.984,14.938
18.56113524,-0.777368989,23.238451,17.345,15.782
18.62433876,-0.685045497,21.63328934,17.031,15.536
18.50031317,-0.506311184,20.39876747,15.287,14.644,17.071,16.565,16.502,16.218
18.62585278,0.52972602,22.21417809,15.361,14.5
18.57225973,-0.692301372,21.33299828,12.689,12.179,15.167,14.313,14.048,13.738
18.54160317,-1.216048663,22.9056263,16.945,15.533
18.53285237,0.847035568,19.9021244,16.345,15.301
18.61076112,-0.190296934,20.69556046,16.011,15.307
18.50930472,-0.592261513,21.00350189,16.648,15.807
18.65408955,0.337249795,21.50681877,16.544,15.351
18.67899672,1.009731886,19.72913742,16.405,15.229
18.54564782,-2.92638058,19.11385155,10.211,9.597,12.990,11.967,11.685,11.411
18.49453667,-0.114406577,19.79808044,15.406,14.012
18.46343291,-1.543176661,21.9492321,15.508,14.293
18.48181158,-1.524218804,23.24568367,16.908,16.173
18.56200403,-0.911987516,22.25579643,15.563,14.346
18.65472974,-1.38482832,22.13047791,16.698,15.471
18.48122993,-1.167960819,21.72199059,16.681,15.223
18.60103467,0.398269318,22.55651855,16.485,15.501
18.70359561,0.630458475,21.96028137,15.319,14.678
18.69545233,0.52433029,21.64155579,13.6,12.796,16.830,15.624,15.318,14.843
18.57842365,0.586713975,21.45624733,13.591,13.053,15.878,14.991,14.769,14.519
18.48183126,1.095422196,20.96429825,16.138,15.057
18.54455583,0.668159529,21.75156212,10.617,9.874,13.949,12.728,12.335,11.937
18.5216348,0.665302341,20.54589653,16.431,16.025
18.70983384,1.003706784,21.23797989,16.428,15.148
18.65021944,-0.058152417,21.5437355,14.401,13.891,16.528,15.682,15.465,15.289
18.59041553,0.689643834,21.52365875,16.475,15.547
18.62655424,0.072699094,21.68537712,17.092,15.341
18.48085363,1.402768312,21.53572464,16.621,15.577
18.63830228,0.021270778,21.38921356,15.644,15.2
18.5729445,0.070108254,22.35562897,17.046,15.741
18.49183262,-1.837445057,21.51562881,12.924,12.384,15.509,14.582,14.303,14.060
18.60412787,-1.249365167,20.54971123,16.494,15.425
18.52527859,-1.098064913,21.22498703,14.17,13.65,16.382,15.549,15.339,15.044
18.69216347,-0.094518963,19.96527863,16.375,14.602
18.59701044,-1.442797804,22.25744629,11.998,11.368,15.040,13.949,13.532,13.155
18.69284141,-0.000683693,20.27373886,14.484,13.325,16.410,15.429,15.114,14.838
18.61688093,-0.848675546,19.97486496,16.429,15.347
18.60867029,-1.797318009,20.41586304,13.943,13.44,16.233,15.449,15.246,14.987
18.44234528,-0.361000783,21.28734016,12.527,11.956,15.013,14.107,13.811,13.520
18.64087252,1.605786834,19.68249321,16.365,15.273
18.53153995,-0.736029088,20.9509201,16.226,14.981
18.65491219,-1.498805624,23.05703163,16.389,15.851
18.62157412,-1.428241445,16.93333817,9.091,8.532,11.407,10.565,10.301,10.034
18.70677694,-1.408645933,20.30667877,11.467,10.859,14.079,13.110,12.827,12.477
18.48998012,-1.356428593,22.1539402,12.283,11.511,16.005,14.746,14.168,13.659
18.44206934,-1.072789483,21.9485302,16.876,15.37
18.5864953,-0.898673497,21.04987526,12.118,11.582,14.718,13.789,13.494,13.163
18.5900705,0.179643753,20.92426872,13.975,12.964
18.58574301,-1.201910328,21.08974266,15.902,14.851
18.53624202,-1.186245413,19.57029152,9.891,9.274,12.670,11.833,11.334,11.006
18.61124792,-1.233463043,23.28767776,16.916,16.254
18.5292524,-0.937151379,21.46038055,12.82,12.218,15.459,14.497,14.189,13.887
18.61975571,-0.808810777,22.77745438,16.23,14.705
18.45000657,0.799768755,20.57913017,16.364,15.049
18.57660008,0.988351107,21.74235153,14.79,14.258,16.841,16.058,15.913,15.493
18.52355692,-0.946350614,20.06290245,16.085,14.927
18.58543547,-0.704853352,21.78804779,16.988,15.598
18.52991389,-0.912363321,23.05203438,16.863,15.394
18.7059661,0.005176401,20.50019646,15.111,14.456,16.779,16.147,16.013,15.650
18.45194137,0.18891364,20.94943619,16.862,15.699
18.44284625,0.305847167,18.632267,14.551,13.437
18.45585509,-0.727181335,22.24201202,14.906,13.661
18.54205505,0.201990377,21.72920609,15.054,14.081
18.44523645,0.202179489,21.30356979,14.051,13.01
18.48495038,0.389610365,22.29755592,16.107,14.761
18.68273452,0.286153749,18.49033546,15.038,14.267
18.51374134,0.556310605,21.79501724,14.962,14.414,17.283,16.488,16.242,      
18.63419447,0.532282685,21.94549561,14.746,13.733
18.50771912,0.54454097,21.68263817,14.011,13.508,16.212,15.381,15.189,14.964
18.51317827,-0.230809087,21.02884865,16.673,15.305
18.68024037,-0.124671816,19.19830513,16.853,15.431
18.55584833,-0.28407279,18.87443924,16.266,15.136
18.69427221,-0.604694825,22.63898849,12.387,11.676,15.524,14.403,13.949,13.535
18.46257025,-0.661704053,22.46635437,15.156,14.596
18.54192591,-1.036159462,20.28729057,12.103,11.598,14.365,13.490,13.249,13.025
18.65033144,0.523211077,22.28021431,17.09,15.697
18.67098747,0.070568913,23.21757126,14.666,14.009,17.231,16.503,16.185,      
18.68137895,0.089913723,20.38304901,15.571,14.658
18.57251973,-0.883892111,19.55923653,10.841,10.298,13.441,12.533,12.259,11.939
18.64159195,-0.795711439,21.70721436,16.812,15.618
18.46379288,0.181817511,22.11129761,16.388,15.505
18.48819781,0.371698817,20.36782265,14.905,13.963
18.48122358,0.41224639,19.09848022,16.437,15.46
18.66645039,0.468640608,18.63194466,15.408,14.276
18.61025202,0.830734022,22.55985069,15.555,14.929
18.71319218,0.550910527,21.67851067,15.869,15.096
18.62297498,0.47008519,21.83061981,15.065,13.979
18.637413,0.233314279,21.68413544,15.157,14.278
18.69633461,0.551092312,21.86111641,14.084,13.52,16.421,15.553,15.319,14.986
18.6898839,0.577467447,22.36084366,16.847,15.445
18.61351224,0.742073901,20.40949821,16.128,15.471
18.57120627,0.351877964,20.81720161,14.817,14.277,16.932,16.152,15.981,15.647
18.58844817,1.004848736,20.03317833,12.218,11.697,14.479,13.654,13.420,13.145
18.69828325,1.037338687,22.03990555,15.287,14.729,      ,      ,      ,      
18.62356231,0.516589616,20.48922729,16.418,15.133
18.50899969,0.386195474,22.84252357,11.882,11.153,15.173,14.020,13.589,13.192
18.56858699,0.993160623,20.26153755,16.803,15.75
18.52742033,0.743258023,22.68005371,16.293,15.434
18.32877865,-4.921680927,18.33996201,10.786,10.185,13.156,12.356,12.090,11.806
18.47764388,0.055107405,21.65480423,16.403,15.641
18.5784229,0.370855393,20.89893723,15.709,14.424
